avg_norm_adj,avg_norm_g,avg_norm_grads_f,avg_norm_k,avg_norm_k_dot_g,entropy,explained_variance,fps,loss,loss_bc,loss_f,loss_policy,loss_q,mean_episode_length,mean_episode_reward,norm_grads,norm_grads_policy,norm_grads_q,total_timesteps
0.08870074152946472,1.6626726388931274,1.6024155616760254,2.4568705558776855,1.6691583395004272,1.7619003057479858,0.1522921323776245,689,0.010172726586461067,-0.0,0.003477752208709717,0.003477752208709717,0.048627953976392746,911.375,-20.425,0.11636093258857727,0.09790608286857605,0.06996149569749832,144000
0.17106804251670837,2.1133453845977783,1.9994678497314453,2.4509360790252686,2.118985414505005,1.7676231861114502,0.2031702995300293,687,-0.23713190853595734,-0.0,-0.2599719762802124,-0.2599719762802124,0.08103259652853012,905.625,-20.475,0.3977293074131012,0.1334347426891327,0.34335407614707947,152000
0.026038900017738342,1.2733854055404663,1.25580894947052,2.465832471847534,1.319019079208374,1.769350290298462,0.1472657322883606,685,0.21477700769901276,-0.0,0.2114238291978836,0.2114238291978836,0.04209335520863533,889.3,-20.525,0.2858816087245941,0.04223114624619484,0.28103286027908325,160000
0.19071142375469208,1.9046456813812256,1.7829091548919678,2.4486565589904785,1.890586256980896,1.7695567607879639,0.14280307292938232,683,-0.3734874725341797,-0.0,-0.4055383801460266,-0.4055383801460266,0.09949295222759247,888.225,-20.575,0.6096847057342529,0.0888865664601326,0.6159006357192993,168000
0.013337557204067707,1.0614211559295654,1.050386667251587,2.4550864696502686,1.057570457458496,1.755730390548706,0.2668653130531311,681,0.016674354672431946,-0.0,0.02193058654665947,0.02193058654665947,0.024602143093943596,891.0,-20.475,0.12370183318853378,0.05840214341878891,0.1052916869521141,176000
0.005430133547633886,0.45548683404922485,0.4516468942165375,2.4462006092071533,0.44535452127456665,1.760812520980835,0.9702920317649841,678,-0.06706060469150543,-0.0,-0.05202057957649231,-0.05202057957649231,0.005136195104569197,892.625,-20.425,0.07704555988311768,0.03011075034737587,0.08072372525930405,184000
0.019310027360916138,0.7779647707939148,0.7621642351150513,2.433849334716797,0.7459349632263184,1.7719987630844116,0.8341014385223389,677,-0.2179999053478241,-0.0,-0.20701690018177032,-0.20701690018177032,0.013473954983055592,879.225,-20.425,0.302410364151001,0.03802178427577019,0.3113844394683838,192000
0.006796848960220814,1.464093565940857,1.4580798149108887,2.48646879196167,1.4978233575820923,1.7635345458984375,0.38075900077819824,675,0.2871108055114746,-0.0,0.277181476354599,0.277181476354599,0.05512932687997818,878.95,-20.425,0.42814067006111145,0.09170036017894745,0.43353933095932007,200000
0.01175994798541069,0.7876507043838501,0.778076171875,2.458442211151123,0.7952209711074829,1.7815364599227905,0.9492120146751404,673,0.00909951888024807,-0.0,0.020308155566453934,0.020308155566453934,0.01321345753967762,877.825,-20.35,0.10703855752944946,0.03549065440893173,0.1024293601512909,208000
0.036901526153087616,0.8204594850540161,0.795040488243103,2.449223518371582,0.7875639796257019,1.7838611602783203,0.6671653985977173,672,-0.18414969742298126,-0.0,-0.17653656005859375,-0.17653656005859375,0.020450951531529427,895.95,-20.25,0.2604449987411499,0.07310675084590912,0.24623194336891174,216000
0.019691066816449165,0.7866126894950867,0.7704241275787354,2.4547119140625,0.7566719651222229,1.7801281213760376,0.8271844387054443,670,-0.2322792261838913,-0.0,-0.22031693160533905,-0.22031693160533905,0.011677979491651058,909.85,-20.3,0.39072364568710327,0.026395879685878754,0.3833400309085846,224000
0.005639194510877132,0.4441414475440979,0.43961411714553833,2.459014415740967,0.42063990235328674,1.785422682762146,0.8865181803703308,669,-0.08206573128700256,-0.0,-0.06675201654434204,-0.06675201654434204,0.0050810337997972965,927.375,-20.2,0.12242624163627625,0.037654414772987366,0.11584033817052841,232000
0.009746844880282879,0.8325895071029663,0.8252885937690735,2.4579622745513916,0.8467211723327637,1.7888062000274658,0.7524851560592651,668,0.10948050767183304,-0.0,0.11974003165960312,0.11974003165960312,0.015257082879543304,906.5,-20.3,0.19426290690898895,0.028226489201188087,0.18993808329105377,240000
0.009640460833907127,0.7228404879570007,0.7151016592979431,2.4714255332946777,0.7295423746109009,1.7706077098846436,0.8107626438140869,667,0.012520208954811096,-0.0,0.02420666813850403,0.02420666813850403,0.012039238587021828,913.325,-20.275,0.09693058580160141,0.05743708834052086,0.0929657369852066,248000
0.01769449934363365,1.4314043521881104,1.4178111553192139,2.4484550952911377,1.4609795808792114,1.7890758514404297,0.8589577674865723,666,0.26187407970428467,-0.0,0.25636905431747437,0.25636905431747437,0.04679153859615326,924.5,-20.325,0.5158295035362244,0.08400338888168335,0.5298383235931396,256000
0.008432222530245781,1.1782983541488647,1.1710736751556396,2.463374614715576,1.198364019393921,1.782348394393921,0.05013006925582886,664,0.03544969856739044,-0.0,0.03962643817067146,0.03962643817067146,0.027293488383293152,894.325,-20.5,0.21433840692043304,0.06655712425708771,0.19608889520168304,264000
0.039851460605859756,1.4798471927642822,1.451442003250122,2.4541664123535156,1.4942452907562256,1.7834408283233643,0.27614033222198486,663,0.10736104846000671,-0.0,0.0929642766714096,0.0929642766714096,0.06446237117052078,914.55,-20.4,0.2936672270298004,0.1321381777524948,0.2554658353328705,272000
0.016520796343684196,0.812106728553772,0.7986005544662476,2.44659161567688,0.7921072840690613,1.7742923498153687,0.7342429161071777,663,-0.15785299241542816,-0.0,-0.1461920440196991,-0.1461920440196991,0.012163940817117691,922.775,-20.45,0.2196861207485199,0.029398037120699883,0.2173963040113449,280000
0.022806335240602493,0.7627890110015869,0.7441011667251587,2.449115037918091,0.747289776802063,1.7727842330932617,0.7802184820175171,662,-0.1842467039823532,-0.0,-0.17348770797252655,-0.17348770797252655,0.013937680050730705,931.05,-20.375,0.2572782635688782,0.06276533752679825,0.2541903853416443,288000
0.029067497700452805,0.8195089101791382,0.7969093322753906,2.447099208831787,0.7847809791564941,1.787786841392517,0.9454209208488464,662,-0.24742934107780457,-0.0,-0.2370467185974121,-0.2370467185974121,0.014990488067269325,921.375,-20.375,0.4049876034259796,0.01714659109711647,0.40278899669647217,296000
0.06679487973451614,1.0617375373840332,1.018775463104248,2.4534401893615723,1.0337001085281372,1.783771276473999,0.5675546526908875,661,-0.21522508561611176,-0.0,-0.21709856390953064,-0.21709856390953064,0.039422400295734406,940.8,-20.2,0.4212672710418701,0.04874449968338013,0.4195227026939392,304000
0.05724463611841202,2.149470806121826,2.108558177947998,2.449643850326538,2.1477065086364746,1.7816190719604492,0.5132583379745483,660,0.23438435792922974,-0.0,0.1855854094028473,0.1855854094028473,0.13323025405406952,926.75,-20.3,0.5032737851142883,0.11722100526094437,0.49806374311447144,312000
0.0009609603439457715,0.8133960962295532,0.8125184774398804,2.452136278152466,0.8195611834526062,1.783776044845581,0.7784605622291565,659,0.09454696625471115,-0.0,0.1022307425737381,0.1022307425737381,0.02030797488987446,941.65,-20.2,0.1512039601802826,0.03226540610194206,0.1445637047290802,320000
0.004861620720475912,0.6736757159233093,0.6699153184890747,2.4492690563201904,0.6872549057006836,1.7888412475585938,0.7394112348556519,658,0.07890146970748901,-0.0,0.09162446111440659,0.09162446111440659,0.010330835357308388,935.65,-20.25,0.1367335170507431,0.012004345655441284,0.13489697873592377,328000
0.03563573211431503,0.7359110116958618,0.7100046873092651,2.461667537689209,0.7295271158218384,1.7812122106552124,0.7070053815841675,658,-0.13618336617946625,-0.0,-0.12700428068637848,-0.12700428068637848,0.017266081646084785,942.025,-20.275,0.2140495479106903,0.03209404647350311,0.2105967104434967,336000
0.025659333914518356,1.051195740699768,1.0321825742721558,2.4639575481414795,1.055212140083313,1.7766549587249756,0.7033969163894653,657,-0.021086279302835464,-0.0,-0.016021588817238808,-0.016021588817238808,0.025403713807463646,948.2,-20.325,0.1937703788280487,0.08674974739551544,0.1664211004972458,344000
0.0026391760911792517,0.9180557131767273,0.9157803058624268,2.46502947807312,0.9285996556282043,1.7641273736953735,0.6158963441848755,657,0.14488007128238678,-0.0,0.14767777919769287,0.14767777919769287,0.029687130823731422,948.6,-20.25,0.21924906969070435,0.038827084004879,0.20962221920490265,352000
0.06510225683450699,0.9594292640686035,0.9153708815574646,2.4497718811035156,0.945661723613739,1.7767187356948853,0.8949503898620605,656,-0.172823965549469,-0.0,-0.16858839988708496,-0.16858839988708496,0.027063261717557907,932.425,-20.35,0.2666722238063812,0.06538328528404236,0.24735577404499054,360000
0.005904948804527521,0.5490347146987915,0.5440460443496704,2.4645113945007324,0.5476740002632141,1.7511564493179321,0.9135549068450928,656,-0.057372234761714935,-0.0,-0.04321538656949997,-0.04321538656949997,0.006709436886012554,906.875,-20.425,0.15811945497989655,0.030128048732876778,0.1537749320268631,368000
0.0021244236268103123,0.6912180185317993,0.6894601583480835,2.472827434539795,0.7210419774055481,1.7609097957611084,0.9834726452827454,655,0.12498477846384048,-0.0,0.1379462629556656,0.1379462629556656,0.009295235387980938,913.45,-20.3,0.20418855547904968,0.03934796527028084,0.21368087828159332,376000
0.031964436173439026,1.5609537363052368,1.5352164506912231,2.4858405590057373,1.5525028705596924,1.757516622543335,-0.34333789348602295,655,0.004565432667732239,-0.0,-0.006451016757637262,-0.006451016757637262,0.05718322843313217,907.925,-20.375,0.29067903757095337,0.04772298038005829,0.2913970649242401,384000
0.016788218170404434,1.3473564386367798,1.334913730621338,2.440730571746826,1.3544399738311768,1.78057861328125,0.18082481622695923,655,0.16344229876995087,-0.0,0.16023984551429749,0.16023984551429749,0.04201647266745567,910.05,-20.35,0.3101082444190979,0.07445128262042999,0.31389474868774414,392000
0.1209288239479065,1.4306708574295044,1.3515522480010986,2.4499340057373047,1.4039576053619385,1.7728159427642822,0.31138819456100464,654,-0.33561041951179504,-0.0,-0.34553757309913635,-0.34553757309913635,0.05531061813235283,936.025,-20.35,0.4050375819206238,0.04607582464814186,0.39339011907577515,400000
0.0037504241336137056,1.0125452280044556,1.00910484790802,2.481006145477295,1.038710594177246,1.765920877456665,0.8091469407081604,654,0.1265576183795929,-0.0,0.13428163528442383,0.13428163528442383,0.01987037993967533,954.5,-20.275,0.2525973320007324,0.07736272364854813,0.2220156192779541,408000
0.023317988961935043,0.6742017865180969,0.6569585204124451,2.4472460746765137,0.6886786222457886,1.7829744815826416,0.9252322912216187,654,-0.03109370544552803,-0.0,-0.02073253132402897,-0.02073253132402897,0.01493714191019535,944.775,-20.4,0.09079291671514511,0.0427294597029686,0.07980336993932724,416000
0.03306388109922409,0.7451468110084534,0.7191531658172607,2.4710497856140137,0.7405088543891907,1.7671654224395752,0.8579725027084351,653,-0.14512237906455994,-0.0,-0.1343870609998703,-0.1343870609998703,0.013872692361474037,938.775,-20.375,0.17309023439884186,0.023382622748613358,0.1703539937734604,424000
0.04931355267763138,1.0614160299301147,1.0253829956054688,2.441556930541992,1.0418493747711182,1.7778184413909912,0.7804925441741943,653,-0.12966690957546234,-0.0,-0.12340555340051651,-0.12340555340051651,0.023033643141388893,934.45,-20.425,0.21928070485591888,0.08451943099498749,0.1963425576686859,432000
0.06384273618459702,1.1212835311889648,1.0728075504302979,2.460282802581787,1.0947458744049072,1.7560272216796875,0.8768172860145569,652,-0.31792059540748596,-0.0,-0.3108469843864441,-0.3108469843864441,0.020973294973373413,942.225,-20.225,0.39850619435310364,0.05540326237678528,0.36877405643463135,440000
0.007583963684737682,0.48258382081985474,0.4767008125782013,2.4518566131591797,0.48342365026474,1.770809531211853,0.8973941802978516,652,-0.029384732246398926,-0.0,-0.015063440427184105,-0.015063440427184105,0.006773605942726135,943.4,-20.175,0.09297090768814087,0.025679470971226692,0.10012538731098175,448000
0.0,1.4859758615493774,1.485975742340088,2.450460910797119,1.5013656616210938,1.780922532081604,0.4202966094017029,652,0.3759653866291046,-0.0,0.3550771176815033,0.3550771176815033,0.0773949846625328,958.925,-20.05,0.4698719084262848,0.05738924816250801,0.4717681109905243,456000
0.02588740549981594,0.6473541259765625,0.6275345087051392,2.4534707069396973,0.6308078765869141,1.7682340145111084,0.9138837456703186,651,-0.15654802322387695,-0.0,-0.1448598951101303,-0.1448598951101303,0.011988434009253979,965.6,-19.95,0.18081872165203094,0.02887321077287197,0.1734575629234314,464000
0.0025480263866484165,1.0117599964141846,1.009548544883728,2.4493608474731445,1.0235974788665771,1.7794506549835205,0.7064325213432312,651,0.15251845121383667,-0.0,0.15374967455863953,0.15374967455863953,0.03312657028436661,984.4,-19.725,0.24629990756511688,0.05176727473735809,0.2276647537946701,472000
0.008076285943388939,1.229055643081665,1.22257399559021,2.4477014541625977,1.2528622150421143,1.7807512283325195,0.7148844599723816,651,0.23436102271080017,-0.0,0.22140689194202423,0.22140689194202423,0.06152331829071045,999.925,-19.725,0.25764575600624084,0.1105012446641922,0.2598777413368225,480000
0.008764410391449928,2.0093038082122803,2.0025038719177246,2.442727565765381,2.0011792182922363,1.7757606506347656,0.4657260775566101,650,0.4371936023235321,-0.0,0.3868845999240875,0.3868845999240875,0.13613320887088776,1018.075,-19.6,0.4618402421474457,0.16089707612991333,0.443396657705307,488000
0.003427727846428752,0.6991944909095764,0.6961616277694702,2.450223922729492,0.6998876333236694,1.7809826135635376,0.7068349719047546,650,0.027569590136408806,-0.0,0.039546627551317215,0.039546627551317215,0.01166557613760233,1033.85,-19.55,0.21306957304477692,0.06152091175317764,0.19016462564468384,496000
0.025853950530290604,0.8298536539077759,0.8119140863418579,2.4530365467071533,0.8308259844779968,1.772679090499878,0.7644494771957397,650,0.0020245052874088287,-0.0,0.008419499732553959,0.008419499732553959,0.02266358956694603,1070.45,-19.5,0.11160926520824432,0.056019704788923264,0.09662923216819763,504000
0.01020650751888752,0.5737861394882202,0.5657111406326294,2.4661965370178223,0.5575513243675232,1.7757489681243896,0.8429603576660156,651,-0.08349214494228363,-0.0,-0.06911416351795197,-0.06911416351795197,0.006759020499885082,1048.625,-19.7,0.11397310346364975,0.04114625230431557,0.10119126737117767,512000
0.07328592985868454,0.9289506673812866,0.881013035774231,2.4309613704681396,0.9011121988296509,1.7601442337036133,0.8553011417388916,650,-0.19237397611141205,-0.0,-0.19122201204299927,-0.19122201204299927,0.03289895877242088,1042.05,-19.7,0.26075154542922974,0.07430031150579453,0.23957985639572144,520000
0.00260375440120697,0.9202430844306946,0.9178623557090759,2.4608726501464844,0.9537414312362671,1.7772953510284424,0.6133282780647278,650,0.1302167773246765,-0.0,0.13448679447174072,0.13448679447174072,0.027005884796380997,1043.875,-19.725,0.20728951692581177,0.08491785079240799,0.16682344675064087,528000
0.03780119866132736,1.0128968954086304,0.98614501953125,2.4684624671936035,1.0143753290176392,1.7267717123031616,0.6147340536117554,650,-0.04347001016139984,-0.0,-0.03995446115732193,-0.03995446115732193,0.027504336088895798,1047.625,-19.675,0.1603333204984665,0.0948580726981163,0.13044558465480804,536000
0.014405724592506886,0.9030725359916687,0.892500638961792,2.4510905742645264,0.8990554809570312,1.7716251611709595,0.6721826791763306,649,0.06777793169021606,-0.0,0.07409004867076874,0.07409004867076874,0.022808266803622246,1040.6,-19.55,0.13407456874847412,0.06858032196760178,0.12000999599695206,544000
0.008848506957292557,0.6315281391143799,0.6242141723632812,2.4612224102020264,0.6433721780776978,1.7705724239349365,0.9645378589630127,650,0.004476925358176231,-0.0,0.01802436076104641,0.01802436076104641,0.008316576480865479,1060.425,-19.325,0.07863709330558777,0.024363890290260315,0.07169816642999649,552000
0.03856971487402916,1.262323021888733,1.233454704284668,2.469688653945923,1.2642500400543213,1.757210373878479,0.35078752040863037,649,-0.04997897148132324,-0.0,-0.04957301542162895,-0.04957301542162895,0.034332290291786194,1071.35,-19.3,0.20572513341903687,0.07285697758197784,0.18806932866573334,560000
0.011155690997838974,1.3643229007720947,1.355532169342041,2.679290771484375,1.491562843322754,1.665144681930542,0.41985607147216797,649,0.20661771297454834,-0.0,0.20119443535804749,0.20119443535804749,0.044149450957775116,1102.025,-19.225,0.47425904870033264,0.2975970506668091,0.27097317576408386,568000
0.036648087203502655,1.477752923965454,1.4529991149902344,2.4653820991516113,1.5125542879104614,1.679703950881958,0.23802787065505981,649,0.15682990849018097,-0.0,0.14457571506500244,0.14457571506500244,0.05810246616601944,1127.15,-19.05,0.2902120351791382,0.12332955002784729,0.2715757489204407,576000
0.0,0.6737804412841797,0.6737804412841797,2.443580150604248,0.6686879396438599,1.7494897842407227,0.6189199686050415,648,0.1374834179878235,-0.0,0.14966686069965363,0.14966686069965363,0.01062292605638504,1166.475,-18.875,0.12379172444343567,0.04297785833477974,0.10007006675004959,584000
0.25656408071517944,3.511995792388916,3.3560469150543213,2.444343328475952,3.488123655319214,1.6971527338027954,-0.020815610885620117,648,-0.030875852331519127,-0.0,-0.12683704495429993,-0.12683704495429993,0.225865438580513,1232.6,-18.375,0.48853999376296997,0.32910245656967163,0.37117478251457214,592000
0.013587909750640392,0.7226506471633911,0.711700975894928,2.430441379547119,0.7208014726638794,1.6701123714447021,0.6833070516586304,648,-0.05830598622560501,-0.0,-0.0479263961315155,-0.0479263961315155,0.01264306902885437,1273.625,-18.225,0.13611800968647003,0.06709025055170059,0.10720183700323105,600000
0.002922946121543646,0.9279940724372864,0.925483763217926,2.4162511825561523,0.9424200057983398,1.6909061670303345,-0.19932830333709717,648,0.102706179022789,-0.0,0.10841991007328033,0.10841991007328033,0.022390659898519516,1325.5,-18.025,0.1805306375026703,0.08223582059144974,0.18099847435951233,608000
0.0114812720566988,1.4405163526535034,1.4310894012451172,2.450331926345825,1.5172951221466064,1.6385473012924194,0.000353395938873291,647,0.31852543354034424,-0.0,0.3057035803794861,0.3057035803794861,0.058414630591869354,1370.3,-17.875,0.33271193504333496,0.1552983671426773,0.3069569766521454,616000
0.009313474409282207,0.9905266761779785,0.9832412600517273,2.560250759124756,1.0196653604507446,1.6210010051727295,0.38929158449172974,647,0.09746230393648148,-0.0,0.103901207447052,0.103901207447052,0.019542211666703224,1417.35,-17.8,0.21500329673290253,0.10017639398574829,0.17657822370529175,624000
0.00024469723575748503,0.4960898756980896,0.4958513081073761,2.452359676361084,0.519035816192627,1.686099648475647,0.9259061813354492,647,0.06128257140517235,-0.0,0.07534010708332062,0.07534010708332062,0.005606913939118385,1468.75,-17.6,0.09324196726083755,0.047675423324108124,0.08614536374807358,632000
0.0035896606277674437,0.7602760195732117,0.7572575807571411,2.3970093727111816,0.7686648964881897,1.5969349145889282,0.5598912239074707,647,0.09894982725381851,-0.0,0.10013077408075333,0.10013077408075333,0.029576804488897324,1509.35,-17.4,0.18182770907878876,0.08587130159139633,0.1547810584306717,640000
0.0017878522630780935,0.6558763980865479,0.653910756111145,2.5855586528778076,0.6700813174247742,1.7414309978485107,0.6567326784133911,646,0.10951309651136398,-0.0,0.1219872236251831,0.1219872236251831,0.009880351833999157,1546.475,-17.475,0.14390116930007935,0.08669944107532501,0.12294745445251465,648000
0.05017005652189255,1.7229053974151611,1.690615177154541,2.4245128631591797,1.7604141235351562,1.6435121297836304,0.638095498085022,646,0.14987270534038544,-0.0,0.12681280076503754,0.12681280076503754,0.07899003475904465,1567.325,-17.725,0.3138582408428192,0.27484992146492004,0.15205326676368713,656000
0.013446027413010597,0.6736172437667847,0.6632369756698608,2.5006420612335205,0.6664833426475525,1.637099027633667,0.8046261668205261,646,-0.10439985990524292,-0.0,-0.09392650425434113,-0.09392650425434113,0.011795265600085258,1606.55,-17.7,0.11688294261693954,0.0823255181312561,0.10668176412582397,664000
0.08330382406711578,1.0980510711669922,1.0428389310836792,2.403839349746704,1.0952441692352295,1.638237714767456,0.6873608827590942,646,-0.17285104095935822,-0.0,-0.18375533819198608,-0.18375533819198608,0.05457334592938423,1649.575,-17.575,0.39281097054481506,0.1690358817577362,0.3445912301540375,672000
0.1014685407280922,1.2226207256317139,1.1586461067199707,2.500227451324463,1.2247947454452515,1.7173439264297485,0.3522317409515381,646,-0.23120996356010437,-0.0,-0.23618605732917786,-0.23618605732917786,0.044299062341451645,1680.25,-17.4,0.3475981652736664,0.1971992552280426,0.2553948760032654,680000
0.1212879866361618,1.7064082622528076,1.6361443996429443,2.4371235370635986,1.6804968118667603,1.635342001914978,0.3790135979652405,646,0.024547429755330086,-0.0,0.0173947811126709,0.0173947811126709,0.04701213166117668,1702.1,-17.45,0.24828490614891052,0.185245081782341,0.16808995604515076,688000
0.02903636358678341,0.8063613772392273,0.784950852394104,2.531038761138916,0.7956889867782593,1.6672672033309937,0.747079610824585,646,-0.09612635523080826,-0.0,-0.08515031635761261,-0.08515031635761261,0.011393270455300808,1764.9,-16.7,0.10815143585205078,0.07368717342615128,0.07680411636829376,696000
0.004200128838419914,0.6445388793945312,0.6410543918609619,2.4859607219696045,0.6598408818244934,1.542313814163208,0.8334808349609375,645,0.0810299813747406,-0.0,0.08727265894412994,0.08727265894412994,0.018360933288931847,1768.225,-16.95,0.12326940894126892,0.07833706587553024,0.10688497871160507,704000
0.02260233834385872,0.9807695150375366,0.9621598720550537,2.461172103881836,0.9339255094528198,1.7032501697540283,0.3696274161338806,645,-0.06674372404813766,-0.0,-0.058023445308208466,-0.058023445308208466,0.016624443233013153,1799.825,-16.75,0.1610274314880371,0.1316715031862259,0.08492018282413483,712000
0.02076035365462303,1.354049563407898,1.3380720615386963,2.6783595085144043,1.4265214204788208,1.5125364065170288,-0.5392845869064331,645,0.14325356483459473,-0.0,0.13518863916397095,0.13518863916397095,0.04638058319687843,1830.95,-16.5,0.3434084951877594,0.20176224410533905,0.23250336945056915,720000
0.006970442831516266,0.8688017725944519,0.8632935285568237,2.487736940383911,0.9236933588981628,1.6511070728302002,0.31508350372314453,644,0.14584794640541077,-0.0,0.1493559628725052,0.1493559628725052,0.02600611373782158,1855.05,-16.25,0.2367618829011917,0.1064627543091774,0.20899643003940582,728000
0.01289775688201189,0.7959367036819458,0.7854454517364502,2.47660493850708,0.7962016463279724,1.7352898120880127,0.5435503721237183,644,0.008535429835319519,-0.0,0.018769074231386185,0.018769074231386185,0.014238504692912102,1876.15,-15.95,0.17389968037605286,0.12005885690450668,0.11102479696273804,736000
0.07296225428581238,1.0717155933380127,1.0239176750183105,2.4751834869384766,1.066772699356079,1.7060272693634033,0.611299991607666,644,-0.13143882155418396,-0.0,-0.13465312123298645,-0.13465312123298645,0.040549136698246,1879.7,-15.825,0.3476490378379822,0.23296639323234558,0.25286293029785156,744000
